 4.19732, -30.29474, 476.46996, -35.05357, 12.64983,  2.40977
 4.19602, -30.16342, 477.00675, -35.14663, 12.74744,  2.43900
 3.79027, -29.43739, 477.56820, -35.05092, 12.64913,  2.60566
 3.66708, -29.27677, 477.55485, -35.05092, 12.64913,  2.47394
 4.00711, -29.40962, 478.55194, -35.04672, 12.64832,  2.37016
 4.07635, -29.40847, 477.50365, -35.05092, 12.64913,  2.47681
 3.76126, -29.65569, 477.51300, -35.04954, 12.84526,  2.30228
 3.75089, -29.39641, 478.05355, -34.95383, 12.74695,  2.36654
 3.47251, -29.51897, 478.61800, -35.04689, 12.84456,  2.47301
 3.22737, -29.61625, 478.57981, -35.04689, 12.84456,  2.43601
 3.74873, -29.66794, 477.98288, -34.95400, 12.94320,  2.44145
 3.10282, -29.65601, 478.07062, -34.95400, 12.94320,  2.27201
 3.20078, -29.74373, 477.53518, -35.04970, 13.04150,  2.33849
 3.89177, -29.36565, 478.59677, -35.04567, 13.23693,  2.20643
 3.35312, -30.02828, 478.09144, -34.95261, 13.13932,  2.30944
 3.27793, -29.76789, 478.05619, -35.14137, 13.33523,  2.20379
 3.83982, -29.87632, 478.55321, -35.04567, 13.23693,  2.40516
 3.24354, -29.39771, 478.62364, -35.04567, 13.23693,  2.30044
 2.88631, -30.03740, 478.08821, -35.14137, 13.33523,  2.30092
 3.38689, -29.86908, 478.07640, -35.14137, 13.33523,  2.20680
 3.11869, -29.61842, 478.02545, -34.95278, 13.33557,  2.27815
 3.47882, -29.65806, 478.60199, -35.04567, 13.23693,  2.37046
 2.84252, -29.89331, 478.07739, -35.14137, 13.33523,  2.39928
 3.13753, -30.23800, 477.99368, -35.14137, 13.33523,  2.37711
 3.47881, -29.49424, 478.57538, -35.04567, 13.23693,  2.34397
 3.24223, -29.76125, 477.59145, -35.04848, 13.43387,  2.33422
 3.46832, -29.51971, 478.55043, -35.04567, 13.23693,  2.59729
 3.76985, -29.62776, 477.48282, -35.04848, 13.43387,  2.30363
 3.36769, -29.23775, 478.02378, -35.14137, 13.33523,  2.36733
 3.60851, -29.64120, 478.00793, -34.95278, 13.33557,  2.27296
 2.98891, -29.61915, 478.01062, -35.14137, 13.33523,  2.44366
 3.76739, -29.23909, 478.53449, -35.23443, 13.43284,  2.33338
 3.26503, -29.49508, 477.01688, -35.14419, 13.53217,  2.27252
 3.14858, -29.46497, 477.49806, -35.23725, 13.62978,  2.17209
 2.73264, -29.72120, 478.07412, -35.14154, 13.53148,  2.39852
 3.38625, -29.46053, 478.02218, -35.14154, 13.53148,  2.36321
 2.87529, -29.97380, 477.03288, -35.14419, 13.53217,  2.17796
 3.12810, -29.73672, 477.51114, -35.23725, 13.62978,  2.43816
 2.90166, -29.93075, 477.44945, -35.23725, 13.62978,  2.36834
 2.74544, -30.22077, 477.53034, -35.23725, 13.62978,  2.33658
 2.87910, -30.09048, 477.44390, -35.23725, 13.62978,  2.34676
 2.63208, -29.71411, 477.57779, -35.23725, 13.62978,  2.23557
 2.87496, -29.47073, 478.09653, -35.14154, 13.53148,  2.18061
 2.86626, -29.37580, 478.10247, -35.14154, 13.53148,  2.33576
 3.55836, -29.64792, 478.04725, -35.14154, 13.53148,  2.66996
 3.21244, -29.60687, 478.04831, -35.14154, 13.53148,  2.56531
 3.62524, -29.22290, 478.02857, -35.14154, 13.53148,  2.30484
 3.62279, -29.61181, 478.05949, -35.14154, 13.53148,  2.40197
 3.63667, -29.09094, 478.02568, -35.14154, 13.53148,  2.26993
 3.38167, -29.34115, 478.01839, -35.14154, 13.53148,  2.34012
 3.15772, -28.59618, 477.55728, -35.23725, 13.62978,  2.46468
 2.79243, -28.98299, 479.17245, -35.13751, 13.72690,  2.32626
 3.27607, -29.35294, 478.58257, -35.23460, 13.62908,  2.37008
 3.17441, -29.71934, 478.54396, -35.23321, 13.82521,  2.30916
 3.25476, -29.45200, 478.61284, -35.23460, 13.62908,  2.27487
 2.61198, -29.97660, 478.55087, -35.23460, 13.62908,  2.44553
 3.03088, -29.67392, 478.53772, -35.23321, 13.82521,  2.40487
 3.33670, -29.70225, 478.06301, -35.33030, 13.72739,  2.43953
 3.26587, -29.57794, 477.56120, -35.42601, 13.82569,  2.37017
 3.62224, -29.34042, 477.53933, -35.23725, 13.62978,  2.40605
 3.50466, -29.42764, 478.05254, -35.33030, 13.72739,  2.27306
 3.37463, -30.07371, 478.05563, -35.33030, 13.72739,  2.33732
 3.85701, -29.59601, 478.51336, -35.23460, 13.62908,  2.53775
 3.64039, -29.08320, 479.03543, -35.32749, 13.53045,  2.47183
 3.99810, -29.34402, 478.59037, -35.42320, 13.62875,  2.36656
 4.00124, -29.22114, 478.54941, -35.42320, 13.62875,  2.53629
 3.87553, -29.74199, 477.97520, -35.33030, 13.72739,  2.57095
 3.46761, -29.12093, 478.61910, -35.42320, 13.62875,  2.56593
 3.59891, -29.59171, 478.02289, -35.33030, 13.72739,  2.54174
 3.59098, -29.70205, 477.54053, -35.42740, 13.62956,  2.56767
 3.43763, -29.56276, 477.51348, -35.42740, 13.62956,  2.56356
 3.59354, -30.56097, 477.99228, -35.51890, 13.72705,  2.60290
 3.24982, -30.32393, 476.95093, -35.52310, 13.72787,  2.37444
 3.37782, -29.91784, 477.45917, -35.61616, 13.82547,  2.44271
 3.21864, -30.19098, 478.09337, -35.51907, 13.92330,  2.59906
 3.48303, -30.30079, 477.48467, -35.61478, 14.02160,  2.57679
 2.92157, -29.88972, 478.52814, -35.61213, 14.02090,  2.37202
 3.28844, -30.16238, 478.44575, -35.61213, 14.02090,  2.40960
 2.90335, -29.91868, 478.54035, -35.61213, 14.02090,  2.43251
 2.63401, -29.79143, 478.58779, -35.61213, 14.02090,  2.53123
 2.76444, -30.13835, 478.53969, -35.61213, 14.02090,  2.40412
 2.75372, -30.27666, 478.51109, -35.61213, 14.02090,  2.50708
 3.26432, -30.03596, 478.51740, -35.80211, 13.82444,  2.49981
 3.48003, -29.62187, 477.99118, -35.70922, 13.92308,  2.53495
 3.21391, -29.38692, 478.00654, -35.70922, 13.92308,  2.67160
 3.49812, -30.01296, 477.43932, -35.80493, 14.02138,  2.36921
 3.85500, -29.91409, 479.01706, -35.70640, 13.72614,  2.76207
 3.36164, -29.68829, 477.98686, -35.70922, 13.92308,  2.62627
 3.75945, -30.12648, 477.45461, -35.80493, 14.02138,  2.40350
 3.49059, -30.24241, 477.98454, -35.89782, 13.92275,  2.56785
 3.36048, -29.50358, 477.48820, -35.80631, 13.82526,  2.40519
